#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00904	Chr_7	1394261	1396111	NUDIX	1
CC1G_01079	Chr_2	901787	902605	NUDIX	1
CC1G_05173	Chr_2	2044557	2045609	NUDIX	1
CC1G_05203	Chr_2	2112062	2112939	NUDIX	1
CC1G_05544	Chr_11	1329894	1330841	NUDIX	1
CC1G_06688	Chr_5	230411	231756	NUDIX	1
CC1G_06879	Chr_3	2416041	2417815	NUDIX	1
CC1G_07893	Chr_5	3068948	3070476	NUDIX	1
CC1G_08073	Chr_4	3065805	3067671	NUDIX	1
CC1G_09410	Chr_10	646887	647911	NUDIX	1
CC1G_11292	Chr_1	1584413	1585332	NUDIX	1
CC1G_11296	Chr_1	1595652	1598718	NUDIX	1
CC1G_12963	Chr_2	1774299	1775637	NUDIX	1
CC1G_13209	Chr_1	1429452	1431484	NUDIX	1
CC1G_14371	Chr_4	1398354	1398995	NUDIX	1
