#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00851	Chr_7	1234931	1237461	Peptidase_M20	1
CC1G_00900	Chr_7	1386898	1388293	Peptidase_M20	1
CC1G_01248	Chr_5	1990363	1992494	Peptidase_M20	1
CC1G_03653	Chr_1	1945651	1947081	Peptidase_M20	1
CC1G_03952	Chr_7	502427	505908	Peptidase_M20	1
CC1G_04928	Chr_2	3655699	3657423	Peptidase_M20	1
CC1G_04948	Chr_2	3711704	3713458	Peptidase_M20	1
CC1G_05710	Chr_7	2154750	2157169	Peptidase_M20	1
CC1G_05917	Chr_7	2647423	2648914	Peptidase_M20	1
CC1G_05918	Chr_7	2650404	2651903	Peptidase_M20	1
CC1G_05925	Chr_7	2669390	2671084	Peptidase_M20	1
CC1G_06968	Chr_6	724792	726653	Peptidase_M20	1
CC1G_09019	Chr_7	1732282	1734706	Peptidase_M20	1
CC1G_09842	Chr_6	977640	979484	Peptidase_M20	1
CC1G_14879	Chr_7	2166905	2169394	Peptidase_M20	1
CC1G_15002	Chr_8	1229106	1232780	Peptidase_M20	1
