#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00032	Chr_5	946555	948999	AAA_2	1
CC1G_00106	Chr_5	1125299	1127018	AAA_2	1
CC1G_03112	Chr_8	2299867	2302742	AAA_2	1
CC1G_03409	Chr_8	752759	754286	AAA_2	1
CC1G_03877	Chr_2	2464531	2466174	AAA_2	1
CC1G_05504	Chr_11	1453284	1454695	AAA_2	1
CC1G_07046	Chr_4	2252733	2254275	AAA_2	1
CC1G_09015	Chr_7	1718009	1719516	AAA_2	1
CC1G_09879	Chr_7	839528	842341	AAA_2	1
CC1G_11095	Chr_5	461398	466642	AAA_2	1
CC1G_11300	Chr_1	1606256	1609388	AAA_2	1
CC1G_13846	Chr_2	609496	615512	AAA_2	1
CC1G_13955	Chr_2	2092747	2094622	AAA_2	1
CC1G_14783	Chr_7	647970	650964	AAA_2	1
