#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00131	Chr_5	1172314	1174064	ADH_N	1
CC1G_00399	Chr_5	1800933	1802655	ADH_N	1
CC1G_00547	Chr_1	3201256	3202701	ADH_N	1
CC1G_00854	Chr_7	1252050	1253658	ADH_N	1
CC1G_01609	Chr_10	465865	467658	ADH_N	1
CC1G_01618	Chr_10	501858	503338	ADH_N	1
CC1G_01888	Chr_3	1498208	1499544	ADH_N	1
CC1G_02118	Chr_10	1689823	1691117	ADH_N	1
CC1G_02196	Chr_10	1898875	1900716	ADH_N	1
CC1G_02443	Chr_9	823006	824550	ADH_N	1
CC1G_02530	Chr_9	1067185	1068674	ADH_N	1
CC1G_02908	Chr_8	1233565	1235295	ADH_N	1
CC1G_03921	Chr_2	2573155	2574507	ADH_N	1
CC1G_05273	Chr_11	918236	919819	ADH_N	1
CC1G_05872	Chr_12	403097	404378	ADH_N	1
CC1G_07171	Chr_8	1035966	1037966	ADH_N	1
CC1G_07718	Chr_9	1257504	1258965	ADH_N	1
CC1G_07722	Chr_9	1271083	1272468	ADH_N	1
CC1G_07820	Chr_4	1156143	1157393	ADH_N	1
CC1G_10194	Chr_2	245894	247559	ADH_N	1
CC1G_11887	Chr_4	954266	955556	ADH_N	1
CC1G_11888	Chr_4	956489	957746	ADH_N	1
CC1G_12719	Chr_4	1051351	1052610	ADH_N	1
CC1G_13741	Chr_1	3223199	3227836	ADH_N	1
CC1G_13974	Chr_2	2569713	2571033	ADH_N	1
CC1G_13975	Chr_2	2571553	2572892	ADH_N	1
CC1G_14823	Chr_7	1226181	1227994	ADH_N	1
CC1G_14862	Chr_7	1849618	1851016	ADH_N	1
