#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01688	Chr_1	2290621	2297133	ABC_membrane	2
CC1G_02239	Chr_10	2002448	2011560	ABC_membrane	1
CC1G_02511	Chr_9	1006609	1011354	ABC_membrane	2
CC1G_03025	Chr_8	1579385	1584288	ABC_membrane	2
CC1G_04855	Chr_2	3470199	3474903	ABC_membrane	2
CC1G_06420	Chr_4	2087523	2093387	ABC_membrane	2
CC1G_06532	Chr_12	1486154	1492069	ABC_membrane	2
CC1G_06875	Chr_3	2409490	2412372	ABC_membrane	1
CC1G_07332	Chr_12	1678683	1684579	ABC_membrane	2
CC1G_07690	Chr_9	1172125	1178721	ABC_membrane	1
CC1G_07699	Chr_9	1207687	1214378	ABC_membrane	2
CC1G_07737	Chr_9	1318276	1324930	ABC_membrane	2
CC1G_07837	Chr_4	1196758	1199190	ABC_membrane	1
CC1G_09456	Chr_6	1727787	1731216	ABC_membrane	1
CC1G_09457	Chr_6	1724570	1727304	ABC_membrane	1
CC1G_13165	Chr_7	1859421	1865383	ABC_membrane	2
CC1G_13717	Chr_1	2811301	2818261	ABC_membrane	2
CC1G_14219	Chr_3	2063764	2068010	ABC_membrane	1
CC1G_14430	Chr_4	2317597	2323541	ABC_membrane	2
CC1G_15457	Chr_12	1735548	1738238	ABC_membrane	1
CC1G_15458	Chr_12	1738441	1741845	ABC_membrane	1
CC1G_15614	Chr_6	1758047	1761476	ABC_membrane	1
CC1G_15615	Chr_6	1761959	1764693	ABC_membrane	1
