#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00087	Chr_5	1078937	1082179	Fungal_trans	1
CC1G_00218	Chr_5	1362497	1365501	Fungal_trans	1
CC1G_00348	Chr_5	1683869	1686814	Fungal_trans	1
CC1G_00448	Chr_5	1928862	1931706	Fungal_trans	1
CC1G_01048	Chr_2	812312	816238	Fungal_trans	1
CC1G_01056	Chr_2	845457	849051	Fungal_trans	1
CC1G_01755	Chr_1	2468112	2471599	Fungal_trans	1
CC1G_02275	Chr_3	2984202	2987895	Fungal_trans	1
CC1G_02690	Chr_4	412224	415406	Fungal_trans	1
CC1G_02934	Chr_8	1311772	1314561	Fungal_trans	1
CC1G_03518	Chr_9	1723788	1728155	Fungal_trans	1
CC1G_04304	Chr_2	1673496	1676304	Fungal_trans	1
CC1G_04555	Chr_3	1137659	1141842	Fungal_trans	1
CC1G_05035	Chr_8	1882880	1886389	Fungal_trans	1
CC1G_05683	Chr_7	2073528	2076746	Fungal_trans	1
CC1G_06362	Chr_4	1923868	1926629	Fungal_trans	1
CC1G_06409	Chr_4	2060418	2064320	Fungal_trans	1
CC1G_06540	Chr_1	2775470	2779061	Fungal_trans	1
CC1G_06668	Chr_5	285262	289098	Fungal_trans	1
CC1G_06686	Chr_5	236789	241814	Fungal_trans	1
CC1G_06785	Chr_1	1807150	1808829	Fungal_trans	1
CC1G_06788	Chr_1	1817680	1820764	Fungal_trans	1
CC1G_07334	Chr_12	1688391	1692214	Fungal_trans	1
CC1G_09022	Chr_7	1742771	1746273	Fungal_trans	1
CC1G_09335	Chr_3	1277790	1280858	Fungal_trans	1
CC1G_09834	Chr_6	947780	951855	Fungal_trans	1
CC1G_10146	Chr_7	88696	92541	Fungal_trans	1
CC1G_10448	Chr_7	366504	370181	Fungal_trans	1
CC1G_11170	Chr_4	1420768	1424140	Fungal_trans	1
CC1G_11178	Chr_4	1443177	1446565	Fungal_trans	1
CC1G_11570	Chr_7	1957848	1961439	Fungal_trans	1
CC1G_11764	Chr_2	2220245	2222983	Fungal_trans	1
CC1G_11898	Chr_4	989116	993096	Fungal_trans	1
CC1G_11988	Chr_6	1182355	1185301	Fungal_trans	1
CC1G_12374	Chr_4	1481799	1484983	Fungal_trans	1
CC1G_12715	Chr_4	1039131	1042887	Fungal_trans	1
CC1G_13783	Chr_1	3780123	3783445	Fungal_trans	1
CC1G_15053	Chr_8	1879827	1882008	Fungal_trans	1
