#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00409	Chr_5	1826179	1828169	Ank	1
CC1G_00427	Chr_5	1874876	1878342	Ank	3
CC1G_00593	Chr_1	3331248	3332114	Ank	2
CC1G_00710	Chr_1	3668783	3672106	Ank	2
CC1G_00720	Chr_1	3701493	3704735	Ank	3
CC1G_00846	Chr_7	1220103	1222962	Ank	2
CC1G_01149	Chr_2	1063447	1066014	Ank	2
CC1G_01182	Chr_2	1140947	1142744	Ank	1
CC1G_01306	Chr_5	2115384	2117824	Ank	2
CC1G_01320	Chr_5	2151860	2157427	Ank	4
CC1G_01603	Chr_10	450968	453641	Ank	4
CC1G_01783	Chr_1	2551957	2554178	Ank	1
CC1G_01924	Chr_3	1591025	1595103	Ank	2
CC1G_02622	Chr_4	253498	254264	Ank	1
CC1G_02654	Chr_4	329918	334305	Ank	18
CC1G_03956	Chr_7	515351	518819	Ank	4
CC1G_03967	Chr_7	544307	546411	Ank	2
CC1G_03974	Chr_7	563943	566796	Ank	5
CC1G_03977	Chr_7	574211	576999	Ank	6
CC1G_05436	Chr_8	317742	321297	Ank	8
CC1G_05813	Chr_12	241192	245230	Ank	2
CC1G_05909	Chr_7	2618531	2621565	Ank	2
CC1G_05910	Chr_7	2622084	2625358	Ank	4
CC1G_05926	Chr_7	2671267	2675039	Ank	8
CC1G_05929	Chr_7	2684531	2688348	Ank	12
CC1G_05931	Chr_7	2692522	2695988	Ank	11
CC1G_05932	Chr_7	2699763	2703340	Ank	4
CC1G_05937	Chr_7	2714960	2718880	Ank	5
CC1G_05943	Chr_7	2738409	2742271	Ank	6
CC1G_05948	Chr_7	2752415	2755020	Ank	2
CC1G_05949	Chr_7	2755252	2756890	Ank	5
CC1G_05952	Chr_7	2760094	2763213	Ank	4
CC1G_05953	Chr_7	2764667	2768613	Ank	8
CC1G_06045	Chr_3	361644	364577	Ank	5
CC1G_06046	Chr_3	367680	371403	Ank	2
CC1G_06049	Chr_3	377526	381311	Ank	11
CC1G_06827	Chr_3	2296438	2297082	Ank	1
CC1G_07503	Chr_6	1372526	1376933	Ank	18
CC1G_07517	Chr_6	1409991	1413494	Ank	11
CC1G_07523	Chr_6	1431312	1434536	Ank	3
CC1G_07525	Chr_6	1439346	1442587	Ank	3
CC1G_07526	Chr_6	1443514	1446577	Ank	2
CC1G_07532	Chr_6	1468146	1471353	Ank	3
CC1G_08219	Chr_5	555392	558303	Ank	6
CC1G_08321	Chr_7	2355648	2356240	Ank	1
CC1G_08370	Chr_7	2474974	2478095	Ank	3
CC1G_08380	Chr_7	2782722	2785551	Ank	3
CC1G_08519	Chr_9	2216915	2219553	Ank	3
CC1G_09040	Chr_7	1793619	1796347	Ank	4
CC1G_09466	Chr_6	1697924	1701225	Ank	9
CC1G_09470	Chr_6	1678542	1681640	Ank	8
CC1G_09537	Chr_6	1301595	1305341	Ank	13
CC1G_09539	Chr_6	1309480	1312496	Ank	7
CC1G_09901	Chr_12	1149867	1154661	Ank	16
CC1G_10046	Chr_4	2688361	2689645	Ank	4
CC1G_10064	Chr_4	2742919	2746073	Ank	2
CC1G_10273	Chr_1	1360633	1361642	Ank	1
CC1G_10516	Chr_1	1460833	1464049	Ank	1
CC1G_10700	Chr_9	609379	612358	Ank	2
CC1G_10701	Chr_9	612816	616874	Ank	15
CC1G_10703	Chr_9	619825	624039	Ank	7
CC1G_10704	Chr_9	624065	625009	Ank	5
CC1G_10706	Chr_9	632539	636072	Ank	2
CC1G_10723	Chr_9	696044	700101	Ank	3
CC1G_10758	Chr_4	837819	839250	Ank	2
CC1G_10759	Chr_4	839768	841267	Ank	1
CC1G_11100	Chr_5	439128	445283	Ank	3
CC1G_11127	Chr_3	418288	421226	Ank	4
CC1G_11243	Chr_12	430706	433626	Ank	1
CC1G_11247	Chr_12	445990	451740	Ank	8
CC1G_11248	Chr_12	454766	458414	Ank	5
CC1G_11473	Chr_12	1047183	1053207	Ank	16
CC1G_11599	Chr_12	1017377	1021011	Ank	12
CC1G_12050	Chr_7	1819397	1822919	Ank	7
CC1G_12236	Chr_13	338829	342491	Ank	9
CC1G_12362	Chr_11	1645913	1649532	Ank	7
CC1G_12363	Chr_11	1645147	1645783	Ank	1
CC1G_12387	Chr_12	507116	511234	Ank	6
CC1G_12448	Chr_8	2022267	2025503	Ank	2
CC1G_12757	Chr_4	568246	571173	Ank	6
CC1G_14088	Chr_3	412297	413798	Ank	3
CC1G_14139	Chr_3	1168636	1170037	Ank	1
CC1G_14196	Chr_3	1857355	1860863	Ank	2
CC1G_14281	Chr_3	3206891	3209621	Ank	8
CC1G_14549	Chr_5	539221	544377	Ank	1
CC1G_14773	Chr_7	535135	538769	Ank	1
CC1G_14856	Chr_7	1797552	1798135	Ank	2
CC1G_14911	Chr_7	2719421	2720264	Ank	2
CC1G_15324	Chr_10	1470723	1472865	Ank	4
CC1G_15429	Chr_12	1173288	1176002	Ank	7
CC1G_15587	Chr_6	1217043	1217309	Ank	1
