#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00384	Chr_5	1758843	1759500	Histone	1
CC1G_02946	Chr_8	1343717	1344627	Histone	1
CC1G_03522	Chr_9	1735448	1735973	Histone	1
CC1G_03523	Chr_9	1736339	1736936	Histone	1
CC1G_03575	Chr_9	1866226	1866962	Histone	1
CC1G_04034	Chr_7	754029	754698	Histone	1
CC1G_04396	Chr_1	836452	837054	Histone	1
CC1G_04744	Chr_13	664474	665256	Histone	1
CC1G_05458	Chr_11	1585260	1585790	Histone	1
CC1G_05755	Chr_7	2268726	2269250	Histone	1
CC1G_05756	Chr_7	2269554	2269968	Histone	1
CC1G_05765	Chr_7	2290744	2291161	Histone	1
CC1G_05766	Chr_7	2291465	2291989	Histone	1
CC1G_07639	Chr_9	1387836	1388450	Histone	1
CC1G_07640	Chr_9	1388839	1389358	Histone	1
CC1G_08736	Chr_10	940647	941213	Histone	1
CC1G_08799	Chr_1	4000774	4001669	Histone	1
