#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00963	Chr_7	1565292	1566456	Mito_carr	3
CC1G_01729	Chr_1	2404902	2406269	Mito_carr	2
CC1G_01742	Chr_1	2434479	2439144	Mito_carr	3
CC1G_02024	Chr_3	1862062	1863261	Mito_carr	3
CC1G_02171	Chr_10	1837084	1838790	Mito_carr	3
CC1G_03254	Chr_3	2677165	2678387	Mito_carr	3
CC1G_03307	Chr_3	2825124	2826820	Mito_carr	3
CC1G_03772	Chr_1	2227879	2229320	Mito_carr	3
CC1G_04563	Chr_3	1160786	1162018	Mito_carr	1
CC1G_04695	Chr_3	828819	830091	Mito_carr	3
CC1G_04785	Chr_13	783956	785211	Mito_carr	2
CC1G_05249	Chr_11	849413	850763	Mito_carr	3
CC1G_06087	Chr_2	2972533	2974104	Mito_carr	3
CC1G_06259	Chr_4	1657722	1659051	Mito_carr	3
CC1G_06547	Chr_1	2787664	2790886	Mito_carr	3
CC1G_06562	Chr_1	2835186	2836718	Mito_carr	3
CC1G_06755	Chr_1	1747269	1748426	Mito_carr	3
CC1G_07290	Chr_12	1559383	1561075	Mito_carr	3
CC1G_07735	Chr_9	1311153	1314812	Mito_carr	3
CC1G_08023	Chr_8	435217	436446	Mito_carr	3
CC1G_08207	Chr_5	586608	587939	Mito_carr	3
CC1G_08689	Chr_6	477900	479082	Mito_carr	3
CC1G_08730	Chr_10	930394	931747	Mito_carr	3
CC1G_10403	Chr_2	3277502	3278691	Mito_carr	2
CC1G_10430	Chr_7	415289	416505	Mito_carr	3
CC1G_10521	Chr_1	1476880	1479154	Mito_carr	2
CC1G_10549	Chr_1	1535487	1536754	Mito_carr	3
CC1G_10970	Chr_11	684642	685983	Mito_carr	3
CC1G_11143	Chr_3	449328	450823	Mito_carr	3
CC1G_12046	Chr_7	1801736	1802935	Mito_carr	3
CC1G_12366	Chr_11	1638292	1639394	Mito_carr	3
CC1G_13900	Chr_2	1371655	1373277	Mito_carr	3
CC1G_14125	Chr_3	911900	913422	Mito_carr	3
CC1G_14623	Chr_5	1499583	1500926	Mito_carr	3
CC1G_14643	Chr_5	1743688	1747584	Mito_carr	3
CC1G_15051	Chr_8	1863948	1865374	Mito_carr	3
