#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00279	Chr_5	1492972	1494910	GTP_EFTU	1
CC1G_00397	Chr_5	1796902	1799299	GTP_EFTU	1
CC1G_00495	Chr_1	3072962	3073974	GTP_EFTU	1
CC1G_00516	Chr_1	3123296	3126207	GTP_EFTU	1
CC1G_01153	Chr_2	1070809	1073607	GTP_EFTU	1
CC1G_01199	Chr_2	1180963	1181877	GTP_EFTU	1
CC1G_02620	Chr_4	247429	249660	GTP_EFTU	1
CC1G_02704	Chr_4	452808	454174	GTP_EFTU	1
CC1G_02970	Chr_8	1420301	1424033	GTP_EFTU	1
CC1G_03651	Chr_1	1941902	1942963	GTP_EFTU	1
CC1G_04721	Chr_13	605294	606243	GTP_EFTU	1
CC1G_05097	Chr_2	1840772	1843796	GTP_EFTU	1
CC1G_05114	Chr_2	1896730	1897761	GTP_EFTU	1
CC1G_06096	Chr_2	2999418	3000453	GTP_EFTU	1
CC1G_06286	Chr_4	1725858	1728938	GTP_EFTU	1
CC1G_06445	Chr_4	2161567	2162823	GTP_EFTU	1
CC1G_06744	Chr_1	1728054	1729815	GTP_EFTU	1
CC1G_06762	Chr_1	1758299	1760051	GTP_EFTU	1
CC1G_08748	Chr_10	967783	971747	GTP_EFTU	1
CC1G_09345	Chr_3	1304567	1307131	GTP_EFTU	1
CC1G_09429	Chr_10	699598	701409	GTP_EFTU	1
CC1G_12235	Chr_13	334835	337761	GTP_EFTU	1
CC1G_13743	Chr_1	3232038	3235729	GTP_EFTU	1
CC1G_14380	Chr_4	1560538	1561469	GTP_EFTU	1
CC1G_14570	Chr_5	820449	824983	GTP_EFTU	1
CC1G_14592	Chr_5	1191370	1192856	GTP_EFTU	1
CC1G_15058	Chr_8	1969825	1973525	GTP_EFTU	1
