#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01286	Chr_5	2072100	2073665	3Beta_HSD	1
CC1G_01817	Chr_1	2623664	2624840	3Beta_HSD	1
CC1G_03447	Chr_8	851523	853053	3Beta_HSD	1
CC1G_03467	Chr_8	896658	898186	3Beta_HSD	1
CC1G_10335	Chr_6	1110736	1112169	3Beta_HSD	1
CC1G_10895	Chr_11	1199660	1201445	3Beta_HSD	1
CC1G_10898	Chr_11	1190325	1192555	3Beta_HSD	1
CC1G_11331	Chr_11	1277902	1279500	3Beta_HSD	1
CC1G_11332	Chr_11	1275766	1277375	3Beta_HSD	1
CC1G_11975	Chr_6	1148959	1150505	3Beta_HSD	1
CC1G_13567	Chr_1	294971	296321	3Beta_HSD	1
CC1G_15580	Chr_6	1120004	1121470	3Beta_HSD	1
CC1G_15736	Chr_11	1592974	1596046	3Beta_HSD	1
