#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00284	Chr_5	1507389	1508601	ABC_tran	1
CC1G_00562	Chr_1	3244938	3250564	ABC_tran	2
CC1G_00632	Chr_1	3436811	3439342	ABC_tran	1
CC1G_00682	Chr_1	3568731	3574596	ABC_tran	2
CC1G_01321	Chr_5	2157798	2160635	ABC_tran	1
CC1G_01688	Chr_1	2290621	2297133	ABC_tran	2
CC1G_01702	Chr_1	2335739	2338592	ABC_tran	1
CC1G_01993	Chr_3	1772671	1776898	ABC_tran	2
CC1G_02239	Chr_10	2002448	2011560	ABC_tran	2
CC1G_02511	Chr_9	1006609	1011354	ABC_tran	2
CC1G_03010	Chr_8	1535460	1540547	ABC_tran	1
CC1G_03025	Chr_8	1579385	1584288	ABC_tran	2
CC1G_03722	Chr_1	2107123	2110479	ABC_tran	2
CC1G_04237	Chr_2	1512541	1513474	ABC_tran	1
CC1G_04547	Chr_3	1108719	1110670	ABC_tran	1
CC1G_04855	Chr_2	3470199	3474903	ABC_tran	2
CC1G_05451	Chr_11	1605522	1608308	ABC_tran	1
CC1G_06090	Chr_2	2985719	2989018	ABC_tran	2
CC1G_06420	Chr_4	2087523	2093387	ABC_tran	2
CC1G_06532	Chr_12	1486154	1492069	ABC_tran	2
CC1G_06875	Chr_3	2409490	2412372	ABC_tran	1
CC1G_07332	Chr_12	1678683	1684579	ABC_tran	2
CC1G_07604	Chr_4	2610656	2616340	ABC_tran	2
CC1G_07665	Chr_9	1477932	1480263	ABC_tran	2
CC1G_07690	Chr_9	1172125	1178721	ABC_tran	2
CC1G_07699	Chr_9	1207687	1214378	ABC_tran	2
CC1G_07737	Chr_9	1318276	1324930	ABC_tran	2
CC1G_07837	Chr_4	1196758	1199190	ABC_tran	1
CC1G_08283	Chr_2	72436	74915	ABC_tran	1
CC1G_09152	Chr_2	2786567	2789801	ABC_tran	1
CC1G_09456	Chr_6	1727787	1731216	ABC_tran	1
CC1G_10502	Chr_12	107687	110841	ABC_tran	1
CC1G_10707	Chr_9	636953	642514	ABC_tran	2
CC1G_10757	Chr_4	833362	837470	ABC_tran	1
CC1G_10794	Chr_12	923697	925945	ABC_tran	1
CC1G_10802	Chr_12	943194	945864	ABC_tran	1
CC1G_11006	Chr_5	3372250	3376075	ABC_tran	2
CC1G_11629	Chr_11	1147103	1148582	ABC_tran	1
CC1G_12491	Chr_13	951194	955443	ABC_tran	1
CC1G_13082	Chr_12	866047	868549	ABC_tran	1
CC1G_13165	Chr_7	1859421	1865383	ABC_tran	2
CC1G_13717	Chr_1	2811301	2818261	ABC_tran	2
CC1G_14219	Chr_3	2063764	2068010	ABC_tran	1
CC1G_14430	Chr_4	2317597	2323541	ABC_tran	2
CC1G_15063	Chr_8	2029353	2033626	ABC_tran	1
CC1G_15458	Chr_12	1738441	1741845	ABC_tran	2
CC1G_15513	Chr_6	316232	319041	ABC_tran	1
CC1G_15607	Chr_6	1591957	1599015	ABC_tran	1
CC1G_15614	Chr_6	1758047	1761476	ABC_tran	1
CC1G_15647	Chr_11	150498	153839	ABC_tran	2
