#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00066	Chr_5	1029965	1031508	Abhydrolase_1	1
CC1G_00181	Chr_5	1280228	1281966	Abhydrolase_1	1
CC1G_00644	Chr_1	3457940	3459238	Abhydrolase_1	1
CC1G_00645	Chr_1	3459559	3460863	Abhydrolase_1	1
CC1G_01139	Chr_2	1037973	1039141	Abhydrolase_1	1
CC1G_01285	Chr_5	2069510	2071706	Abhydrolase_1	1
CC1G_02011	Chr_3	1825161	1826688	Abhydrolase_1	1
CC1G_02545	Chr_9	1110652	1111954	Abhydrolase_1	1
CC1G_02869	Chr_1	430168	431373	Abhydrolase_1	1
CC1G_02966	Chr_8	1404660	1405936	Abhydrolase_1	1
CC1G_03068	Chr_8	2175152	2176911	Abhydrolase_1	1
CC1G_03336	Chr_8	544831	546324	Abhydrolase_1	1
CC1G_03423	Chr_8	783271	784352	Abhydrolase_1	1
CC1G_04657	Chr_3	735055	737451	Abhydrolase_1	1
CC1G_05534	Chr_11	1359603	1361126	Abhydrolase_1	1
CC1G_06233	Chr_4	2943304	2945536	Abhydrolase_1	1
CC1G_06641	Chr_5	367442	368438	Abhydrolase_1	1
CC1G_06657	Chr_5	320217	322671	Abhydrolase_1	1
CC1G_06660	Chr_5	309164	311910	Abhydrolase_1	1
CC1G_06661	Chr_5	305737	307941	Abhydrolase_1	1
CC1G_06874	Chr_3	2407935	2409200	Abhydrolase_1	1
CC1G_07194	Chr_8	1102390	1103935	Abhydrolase_1	1
CC1G_08229	Chr_5	533336	534531	Abhydrolase_1	1
CC1G_09624	Chr_3	94673	95988	Abhydrolase_1	1
CC1G_09851	Chr_6	995623	997168	Abhydrolase_1	1
CC1G_10030	Chr_4	2655135	2656314	Abhydrolase_1	1
CC1G_10304	Chr_6	1032889	1034545	Abhydrolase_1	1
CC1G_11653	Chr_4	1372862	1375105	Abhydrolase_1	1
CC1G_12160	Chr_1	533058	534523	Abhydrolase_1	1
CC1G_12426	Chr_5	3006773	3008291	Abhydrolase_1	1
CC1G_13868	Chr_2	1036143	1037508	Abhydrolase_1	1
CC1G_14542	Chr_5	302728	305198	Abhydrolase_1	1
CC1G_14690	Chr_5	2471194	2472578	Abhydrolase_1	1
