#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01499	Chr_10	111737	113145	DLH	1
CC1G_01513	Chr_10	142841	144016	DLH	1
CC1G_01521	Chr_10	166753	168301	DLH	1
CC1G_01679	Chr_1	2273237	2274327	DLH	1
CC1G_02810	Chr_1	284315	285240	DLH	1
CC1G_02811	Chr_1	285485	286631	DLH	1
CC1G_03123	Chr_8	2340879	2342008	DLH	1
CC1G_06745	Chr_1	1730167	1731585	DLH	1
CC1G_10995	Chr_5	3341056	3342298	DLH	1
CC1G_11776	Chr_12	2064597	2065863	DLH	1
CC1G_11782	Chr_12	2075862	2077085	DLH	1
CC1G_12226	Chr_7	2321979	2323197	DLH	1
CC1G_15634	Chr_6	2010608	2011967	DLH	1
