#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_02860	Chr_1	410818	412866	Cellulase	1
CC1G_04059	Chr_4	3233657	3235115	Cellulase	1
CC1G_04257	Chr_2	1561604	1563800	Cellulase	1
CC1G_05413	Chr_8	253201	255865	Cellulase	1
CC1G_06324	Chr_4	1818499	1820353	Cellulase	1
CC1G_06563	Chr_1	2836997	2838624	Cellulase	1
CC1G_06771	Chr_1	1780448	1782738	Cellulase	1
CC1G_08284	Chr_2	75583	78053	Cellulase	1
CC1G_09314	Chr_3	1217960	1219837	Cellulase	1
CC1G_10582	Chr_2	593892	595612	Cellulase	1
CC1G_11507	Chr_2	2609552	2611924	Cellulase	1
CC1G_12331	Chr_13	896184	897958	Cellulase	1
CC1G_14441	Chr_4	2485095	2486624	Cellulase	1
