#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00015	Chr_5	903405	904914	adh_short	1
CC1G_00369	Chr_5	1732826	1733830	adh_short	1
CC1G_01096	Chr_2	936036	937610	adh_short	1
CC1G_01351	Chr_5	2240602	2242194	adh_short	1
CC1G_01796	Chr_1	2576964	2577953	adh_short	1
CC1G_01876	Chr_1	2758172	2759385	adh_short	1
CC1G_01917	Chr_3	1571504	1572992	adh_short	1
CC1G_02019	Chr_3	1848525	1849802	adh_short	1
CC1G_02203	Chr_10	1914235	1915562	adh_short	1
CC1G_02393	Chr_3	3331651	3332675	adh_short	1
CC1G_02697	Chr_4	432271	433530	adh_short	1
CC1G_02706	Chr_4	456918	458244	adh_short	1
CC1G_02720	Chr_4	508501	509828	adh_short	1
CC1G_02941	Chr_8	1331847	1333017	adh_short	1
CC1G_02976	Chr_8	1446303	1447436	adh_short	1
CC1G_03113	Chr_8	2303520	2304687	adh_short	1
CC1G_03219	Chr_3	2591767	2593326	adh_short	1
CC1G_03357	Chr_8	599365	600583	adh_short	1
CC1G_03399	Chr_8	728762	730205	adh_short	1
CC1G_03400	Chr_8	732006	733563	adh_short	1
CC1G_03858	Chr_2	2422481	2423618	adh_short	1
CC1G_04263	Chr_2	1574623	1575748	adh_short	1
CC1G_04873	Chr_2	3515458	3516347	adh_short	1
CC1G_05057	Chr_8	1953094	1954407	adh_short	1
CC1G_05242	Chr_11	831018	832106	adh_short	1
CC1G_05380	Chr_8	173664	174923	adh_short	1
CC1G_05381	Chr_8	175166	176441	adh_short	1
CC1G_05420	Chr_8	273386	275109	adh_short	1
CC1G_05835	Chr_12	302849	304040	adh_short	1
CC1G_05873	Chr_12	406259	413214	adh_short	1
CC1G_06158	Chr_2	3155084	3156613	adh_short	1
CC1G_06329	Chr_4	1834033	1834963	adh_short	1
CC1G_06396	Chr_4	2029042	2031531	adh_short	2
CC1G_07314	Chr_12	1629936	1630979	adh_short	1
CC1G_07319	Chr_12	1645928	1647207	adh_short	1
CC1G_07721	Chr_9	1268184	1270584	adh_short	1
CC1G_07947	Chr_13	383632	384796	adh_short	1
CC1G_08592	Chr_9	2083001	2084124	adh_short	1
CC1G_10895	Chr_11	1199660	1201445	adh_short	1
CC1G_11040	Chr_10	849805	851002	adh_short	1
CC1G_12152	Chr_5	3302147	3303312	adh_short	1
CC1G_12449	Chr_8	2027413	2029046	adh_short	1
CC1G_13586	Chr_1	703321	704552	adh_short	1
CC1G_14394	Chr_4	1791561	1792845	adh_short	1
CC1G_14978	Chr_8	814463	815403	adh_short	1
CC1G_15043	Chr_8	1780901	1781712	adh_short	1
CC1G_15045	Chr_8	1800419	1803433	adh_short	1
CC1G_15600	Chr_6	1500686	1501872	adh_short	1
CC1G_15811	U355	2892	4120	adh_short	1
CC1G_15833	U415	1788	2819	adh_short	1
