#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00278	Chr_5	1488698	1492682	SH3_2	3
CC1G_00496	Chr_1	3074524	3077075	SH3_2	1
CC1G_00520	Chr_1	3131968	3134161	SH3_2	1
CC1G_00975	Chr_7	1592793	1595200	SH3_2	1
CC1G_01297	Chr_5	2093670	2095668	SH3_2	2
CC1G_02440	Chr_9	818184	818762	SH3_2	1
CC1G_02944	Chr_8	1337315	1342187	SH3_2	1
CC1G_03727	Chr_1	2124341	2126285	SH3_2	1
CC1G_04161	Chr_4	3511158	3512649	SH3_2	1
CC1G_04571	Chr_3	1179733	1181560	SH3_2	1
CC1G_04974	Chr_8	1714208	1718189	SH3_2	1
CC1G_05354	Chr_8	100307	102151	SH3_2	1
CC1G_05386	Chr_8	184098	185740	SH3_2	1
CC1G_05935	Chr_7	2708248	2711979	SH3_2	1
CC1G_06124	Chr_2	3065630	3072858	SH3_2	2
CC1G_06298	Chr_4	1755136	1756111	SH3_2	1
CC1G_06830	Chr_3	2300858	2305245	SH3_2	1
CC1G_07412	Chr_3	2126595	2131131	SH3_2	1
CC1G_08748	Chr_10	967783	971747	SH3_2	1
CC1G_09550	Chr_11	327229	328488	SH3_2	1
CC1G_09952	Chr_5	723625	725530	SH3_2	1
CC1G_10472	Chr_12	35906	44457	SH3_2	1
CC1G_10557	Chr_2	529333	530139	SH3_2	1
CC1G_12842	Chr_2	615934	617539	SH3_2	1
CC1G_13719	Chr_1	2821930	2828679	SH3_2	1
CC1G_13848	Chr_2	627533	628669	SH3_2	1
CC1G_14798	Chr_7	864863	867687	SH3_2	2
CC1G_15010	Chr_8	1344843	1348644	SH3_2	1
CC1G_15054	Chr_8	1889506	1892995	SH3_2	1
