#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01540	Chr_10	221401	223679	GMC_oxred_N	1
CC1G_01542	Chr_10	228738	230856	GMC_oxred_N	1
CC1G_01544	Chr_10	233761	235941	GMC_oxred_N	1
CC1G_01545	Chr_10	237565	239808	GMC_oxred_N	1
CC1G_01546	Chr_10	240069	242304	GMC_oxred_N	1
CC1G_01548	Chr_10	249916	252149	GMC_oxred_N	1
CC1G_01658	Chr_10	601899	604274	GMC_oxred_N	1
CC1G_03941	Chr_7	471659	473917	GMC_oxred_N	1
CC1G_03945	Chr_7	481899	484923	GMC_oxred_N	1
CC1G_05418	Chr_8	267309	269603	GMC_oxred_N	1
CC1G_06455	Chr_12	1288651	1290994	GMC_oxred_N	1
CC1G_06476	Chr_12	1339899	1342229	GMC_oxred_N	1
CC1G_07595	Chr_4	2575530	2578058	GMC_oxred_N	1
CC1G_07600	Chr_4	2595367	2598036	GMC_oxred_N	1
CC1G_07862	Chr_4	1277268	1279900	GMC_oxred_N	1
CC1G_07964	Chr_13	442195	445659	GMC_oxred_N	1
CC1G_08425	Chr_7	2891860	2894200	GMC_oxred_N	1
CC1G_08481	Chr_12	685887	687583	GMC_oxred_N	1
CC1G_08482	Chr_12	688649	689579	GMC_oxred_N	1
CC1G_08490	Chr_12	711680	713998	GMC_oxred_N	1
CC1G_08727	Chr_10	920024	922758	GMC_oxred_N	1
CC1G_09770	Chr_7	238832	241694	GMC_oxred_N	1
CC1G_09789	Chr_12	769423	771940	GMC_oxred_N	1
CC1G_09790	Chr_12	772837	775226	GMC_oxred_N	1
CC1G_09923	Chr_12	1236764	1239938	GMC_oxred_N	1
CC1G_10446	Chr_7	377190	379590	GMC_oxred_N	1
CC1G_11430	Chr_1	4127988	4130336	GMC_oxred_N	1
CC1G_12261	Chr_8	2036733	2039001	GMC_oxred_N	1
CC1G_12262	Chr_8	2039455	2041832	GMC_oxred_N	1
CC1G_13340	U380	3300	5619	GMC_oxred_N	1
CC1G_13810	Chr_1	4122642	4124966	GMC_oxred_N	1
CC1G_13811	Chr_1	4125333	4127718	GMC_oxred_N	1
CC1G_14966	Chr_8	651402	653716	GMC_oxred_N	1
CC1G_15386	Chr_12	342632	345141	GMC_oxred_N	1
CC1G_15413	Chr_12	762619	765041	GMC_oxred_N	1
CC1G_15414	Chr_12	765300	767646	GMC_oxred_N	1
