#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00255	Chr_5	1438125	1439866	HMG_box	1
CC1G_01334	Chr_5	2204402	2206277	HMG_box	2
CC1G_03536	Chr_9	1767246	1770541	HMG_box	1
CC1G_03744	Chr_1	2162569	2163836	HMG_box	1
CC1G_04121	Chr_4	3404753	3406434	HMG_box	1
CC1G_05598	Chr_13	140002	141500	HMG_box	1
CC1G_05834	Chr_12	300034	301566	HMG_box	1
CC1G_06427	Chr_4	2110510	2111731	HMG_box	1
CC1G_06994	Chr_9	59846	61614	HMG_box	1
CC1G_07030	Chr_9	174886	177450	HMG_box	1
CC1G_07392	Chr_3	2069858	2071608	HMG_box	1
CC1G_07470	Chr_9	550942	553088	HMG_box	1
CC1G_07617	Chr_9	1342810	1344290	HMG_box	1
CC1G_07855	Chr_4	1249755	1250693	HMG_box	1
CC1G_07858	Chr_4	1260655	1262787	HMG_box	1
CC1G_07859	Chr_4	1263582	1264427	HMG_box	1
CC1G_07876	Chr_4	1314380	1315444	HMG_box	1
CC1G_08141	Chr_5	2630284	2631443	HMG_box	1
CC1G_10870	Chr_10	2155545	2157220	HMG_box	1
CC1G_11400	Chr_5	796021	797046	HMG_box	1
CC1G_11633	Chr_4	1328238	1331075	HMG_box	1
CC1G_11882	Chr_10	1380677	1381453	HMG_box	1
CC1G_11980	Chr_6	1160657	1162102	HMG_box	1
CC1G_13078	Chr_12	858651	859565	HMG_box	1
CC1G_13679	Chr_1	2234840	2235720	HMG_box	1
CC1G_13994	Chr_2	2850610	2852059	HMG_box	1
