#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00774	Chr_7	992796	996260	GATA	1
CC1G_01461	Chr_5	2516455	2518210	GATA	1
CC1G_01569	Chr_10	335386	338297	GATA	2
CC1G_05900	Chr_7	2598213	2600059	GATA	1
CC1G_05901	Chr_7	2600357	2601283	GATA	1
CC1G_06265	Chr_4	1672899	1676641	GATA	1
CC1G_06391	Chr_4	2011683	2014019	GATA	1
CC1G_08430	Chr_7	2912249	2914151	GATA	1
CC1G_12230	Chr_7	2334133	2336597	GATA	1
CC1G_14145	Chr_3	1224165	1227769	GATA	1
CC1G_14734	Chr_5	3260919	3261841	GATA	1
CC1G_15539	Chr_6	525441	529822	GATA	1
