#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00877	Chr_7	1309833	1311185	AAA_3	1
CC1G_01238	Chr_2	1273459	1276227	AAA_3	1
CC1G_01803	Chr_1	2589970	2591276	AAA_3	1
CC1G_01881	Chr_3	1466079	1470080	AAA_3	1
CC1G_03409	Chr_8	752759	754286	AAA_3	1
CC1G_04383	Chr_1	804380	807181	AAA_3	1
CC1G_05504	Chr_11	1453284	1454695	AAA_3	1
CC1G_06211	Chr_4	2888182	2890922	AAA_3	1
CC1G_07046	Chr_4	2252733	2254275	AAA_3	1
CC1G_07173	Chr_8	1040618	1056533	AAA_3	2
CC1G_10284	Chr_1	1383075	1385847	AAA_3	1
CC1G_11443	Chr_6	815071	818328	AAA_3	1
CC1G_11939	Chr_2	1751331	1754878	AAA_3	1
