#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00791	Chr_7	1038882	1044584	PH	1
CC1G_00813	Chr_7	1121057	1127105	PH	1
CC1G_01691	Chr_1	2303692	2308180	PH	1
CC1G_02087	Chr_10	1620864	1623735	PH	1
CC1G_02922	Chr_8	1269818	1273402	PH	1
CC1G_03397	Chr_8	717707	721891	PH	1
CC1G_03665	Chr_1	1970905	1974979	PH	1
CC1G_03704	Chr_1	2069468	2071999	PH	1
CC1G_04114	Chr_4	3378853	3382040	PH	1
CC1G_04325	Chr_1	608760	610480	PH	2
CC1G_05669	Chr_7	2041658	2045227	PH	1
CC1G_05813	Chr_12	241192	245230	PH	1
CC1G_05881	Chr_7	2516749	2520006	PH	1
CC1G_06124	Chr_2	3065630	3072858	PH	1
CC1G_07058	Chr_4	2283755	2285487	PH	2
CC1G_07092	Chr_4	2390321	2394455	PH	1
CC1G_07649	Chr_9	1421064	1426859	PH	1
CC1G_10635	Chr_5	2773890	2778118	PH	1
CC1G_11386	Chr_5	832168	838586	PH	1
CC1G_13732	Chr_1	3060656	3064118	PH	1
CC1G_14146	Chr_3	1228215	1232873	PH	1
CC1G_14239	Chr_3	2494163	2499001	PH	1
