#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01102	Chr_2	954144	956086	Abhydrolase_3	1
CC1G_01374	Chr_5	2295618	2299071	Abhydrolase_3	1
CC1G_01880	Chr_3	1464520	1465884	Abhydrolase_3	1
CC1G_02140	Chr_10	1745808	1747091	Abhydrolase_3	1
CC1G_02141	Chr_10	1748968	1750046	Abhydrolase_3	1
CC1G_02147	Chr_10	1765703	1767005	Abhydrolase_3	1
CC1G_02658	Chr_4	339831	341092	Abhydrolase_3	1
CC1G_02886	Chr_1	493166	494446	Abhydrolase_3	1
CC1G_02966	Chr_8	1404660	1405936	Abhydrolase_3	1
CC1G_03341	Chr_8	555834	557085	Abhydrolase_3	1
CC1G_03615	Chr_9	1971150	1973487	Abhydrolase_3	1
CC1G_03618	Chr_9	1980645	1983008	Abhydrolase_3	1
CC1G_04482	Chr_3	941179	944459	Abhydrolase_3	1
CC1G_06594	Chr_1	2903306	2905570	Abhydrolase_3	1
CC1G_06892	Chr_3	2445730	2449079	Abhydrolase_3	1
CC1G_08053	Chr_8	513622	514846	Abhydrolase_3	1
CC1G_08717	Chr_10	891863	893731	Abhydrolase_3	1
CC1G_09481	Chr_6	1652516	1654243	Abhydrolase_3	1
CC1G_10055	Chr_4	2710934	2713225	Abhydrolase_3	1
CC1G_10333	Chr_6	1102797	1105284	Abhydrolase_3	1
CC1G_11445	Chr_6	819853	821473	Abhydrolase_3	1
CC1G_11927	Chr_2	1723696	1724633	Abhydrolase_3	1
CC1G_15336	Chr_10	1698683	1701186	Abhydrolase_3	1
CC1G_15453	Chr_12	1660763	1661915	Abhydrolase_3	1
CC1G_15792	Chr_13	712268	713417	Abhydrolase_3	1
