#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00058	Chr_5	1009962	1012321	Aminotran_1_2	1
CC1G_00425	Chr_5	1868813	1870326	Aminotran_1_2	1
CC1G_00742	Chr_1	3776264	3777775	Aminotran_1_2	1
CC1G_01099	Chr_2	947325	949846	Aminotran_1_2	1
CC1G_04317	Chr_2	1699685	1701291	Aminotran_1_2	1
CC1G_04438	Chr_1	952626	954119	Aminotran_1_2	1
CC1G_04699	Chr_13	540542	542660	Aminotran_1_2	1
CC1G_05314	Chr_11	1026195	1027685	Aminotran_1_2	1
CC1G_06748	Chr_1	1735308	1736862	Aminotran_1_2	1
CC1G_06977	Chr_6	747890	750003	Aminotran_1_2	1
CC1G_07528	Chr_6	1452287	1454124	Aminotran_1_2	1
CC1G_07874	Chr_4	1303451	1306223	Aminotran_1_2	1
CC1G_08090	Chr_4	3109245	3111164	Aminotran_1_2	1
CC1G_08664	Chr_6	402989	404523	Aminotran_1_2	1
CC1G_10890	Chr_11	1212659	1214130	Aminotran_1_2	1
CC1G_11694	Chr_8	1147642	1149206	Aminotran_1_2	1
CC1G_12130	Chr_4	45456	48356	Aminotran_1_2	1
CC1G_14996	Chr_8	1113583	1115522	Aminotran_1_2	1
