#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_02055	Chr_3	1930223	1931234	BTB	1
CC1G_02709	Chr_4	464986	473442	BTB	1
CC1G_02725	Chr_4	521534	529955	BTB	1
CC1G_03050	Chr_8	2132196	2133747	BTB	1
CC1G_03051	Chr_8	2134065	2135233	BTB	1
CC1G_03060	Chr_8	2159259	2161146	BTB	1
CC1G_03065	Chr_8	2167407	2168655	BTB	1
CC1G_03092	Chr_8	2239076	2240559	BTB	1
CC1G_03319	Chr_3	2860085	2861275	BTB	1
CC1G_04507	Chr_3	1003242	1004056	BTB	1
CC1G_04664	Chr_3	749489	750382	BTB	1
CC1G_04665	Chr_3	750428	751426	BTB	1
CC1G_05070	Chr_8	1980190	1981394	BTB	1
CC1G_09212	Chr_11	1777418	1778788	BTB	1
CC1G_10014	Chr_9	2458215	2464083	BTB	1
CC1G_10647	Chr_5	2805950	2806792	BTB	1
CC1G_11551	Chr_3	2253101	2255000	BTB	1
CC1G_12438	Chr_8	2003353	2004432	BTB	1
