#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00011	Chr_5	892032	894736	Metallophos	1
CC1G_00704	Chr_1	3643594	3644450	Metallophos	1
CC1G_00934	Chr_7	1483454	1486055	Metallophos	1
CC1G_01070	Chr_2	881684	882601	Metallophos	1
CC1G_01958	Chr_3	1672929	1675539	Metallophos	1
CC1G_01972	Chr_3	1714048	1715796	Metallophos	1
CC1G_01977	Chr_3	1728710	1731118	Metallophos	1
CC1G_02102	Chr_10	1653143	1655208	Metallophos	1
CC1G_02399	Chr_3	3349073	3351101	Metallophos	1
CC1G_02555	Chr_9	1136300	1138869	Metallophos	1
CC1G_02835	Chr_1	341683	344577	Metallophos	1
CC1G_02845	Chr_1	366319	369000	Metallophos	1
CC1G_03234	Chr_3	2629730	2631038	Metallophos	1
CC1G_04844	Chr_2	3440188	3442228	Metallophos	1
CC1G_05151	Chr_2	1989769	1992337	Metallophos	1
CC1G_05539	Chr_11	1345866	1348370	Metallophos	1
CC1G_05784	Chr_12	158036	158781	Metallophos	1
CC1G_07226	Chr_6	1937840	1939148	Metallophos	1
CC1G_07227	Chr_6	1935832	1937230	Metallophos	1
CC1G_07643	Chr_9	1400104	1401855	Metallophos	1
CC1G_07717	Chr_9	1253919	1256575	Metallophos	1
CC1G_08492	Chr_12	717005	719409	Metallophos	1
CC1G_09018	Chr_7	1729401	1732105	Metallophos	1
CC1G_10319	Chr_6	1064797	1067517	Metallophos	1
CC1G_10873	Chr_10	2161730	2162929	Metallophos	1
CC1G_10969	Chr_11	682607	684291	Metallophos	1
CC1G_11185	Chr_4	1460552	1462408	Metallophos	1
CC1G_11855	Chr_6	128484	131180	Metallophos	1
CC1G_12979	Chr_4	2176504	2178242	Metallophos	1
CC1G_13441	Chr_1	1575092	1576728	Metallophos	1
CC1G_14363	Chr_4	1255883	1257362	Metallophos	1
