#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00462	Chr_5	1963221	1964731	bZIP_1	1
CC1G_01258	Chr_5	2005403	2007195	bZIP_1	1
CC1G_02249	Chr_3	2913273	2915332	bZIP_1	1
CC1G_03237	Chr_3	2639569	2640846	bZIP_1	1
CC1G_05406	Chr_8	232036	233097	bZIP_1	1
CC1G_05468	Chr_11	1552887	1557331	bZIP_1	1
CC1G_07353	Chr_3	1980229	1981065	bZIP_1	1
CC1G_08635	Chr_1	1018075	1020035	bZIP_1	1
CC1G_09355	Chr_3	1326613	1328236	bZIP_1	1
CC1G_10113	Chr_1	3832075	3832644	bZIP_1	1
CC1G_11546	Chr_3	2240755	2241749	bZIP_1	1
CC1G_13211	Chr_1	1434923	1435981	bZIP_1	1
CC1G_13642	Chr_1	1674090	1675608	bZIP_1	1
CC1G_13661	Chr_1	1840644	1842332	bZIP_1	1
