#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00053	Chr_5	1001804	1002681	Arf	1
CC1G_00149	Chr_5	1215618	1216454	Arf	1
CC1G_00495	Chr_1	3072962	3073974	Arf	1
CC1G_00623	Chr_1	3402773	3405143	Arf	1
CC1G_01040	Chr_2	788907	789879	Arf	1
CC1G_01173	Chr_2	1127752	1128880	Arf	1
CC1G_01199	Chr_2	1180963	1181877	Arf	1
CC1G_01232	Chr_2	1253345	1254354	Arf	1
CC1G_02360	Chr_3	3213024	3214339	Arf	1
CC1G_03230	Chr_3	2619235	2620342	Arf	1
CC1G_03457	Chr_8	873886	875057	Arf	1
CC1G_03651	Chr_1	1941902	1942963	Arf	1
CC1G_03710	Chr_1	2081675	2082610	Arf	1
CC1G_04721	Chr_13	605294	606243	Arf	1
CC1G_05114	Chr_2	1896730	1897761	Arf	1
CC1G_06096	Chr_2	2999418	3000453	Arf	1
CC1G_06818	Chr_3	2272823	2273676	Arf	1
CC1G_08286	Chr_2	86066	87377	Arf	1
CC1G_09275	Chr_3	3542150	3543810	Arf	1
CC1G_12192	Chr_1	1164484	1165435	Arf	1
CC1G_14571	Chr_5	825177	826132	Arf	1
