#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00038	Chr_5	958358	960467	zf-C2H2	1
CC1G_00293	Chr_5	1540570	1542231	zf-C2H2	1
CC1G_00599	Chr_1	3344364	3345104	zf-C2H2	1
CC1G_00609	Chr_1	3366586	3367464	zf-C2H2	2
CC1G_00633	Chr_1	3439944	3441532	zf-C2H2	2
CC1G_00679	Chr_1	3560190	3561381	zf-C2H2	2
CC1G_00897	Chr_7	1374769	1376517	zf-C2H2	1
CC1G_00937	Chr_7	1489245	1490819	zf-C2H2	5
CC1G_01345	Chr_5	2222313	2223977	zf-C2H2	2
CC1G_01794	Chr_1	2572986	2575510	zf-C2H2	3
CC1G_01989	Chr_3	1761911	1763245	zf-C2H2	2
CC1G_02014	Chr_3	1831616	1833253	zf-C2H2	5
CC1G_02207	Chr_10	1931052	1934521	zf-C2H2	2
CC1G_02553	Chr_9	1130888	1132918	zf-C2H2	2
CC1G_02628	Chr_4	271761	273065	zf-C2H2	2
CC1G_02850	Chr_1	382858	383978	zf-C2H2	2
CC1G_02998	Chr_8	1497059	1499738	zf-C2H2	2
CC1G_03151	Chr_8	2403187	2405056	zf-C2H2	5
CC1G_03152	Chr_8	2405086	2405559	zf-C2H2	1
CC1G_03253	Chr_3	2674939	2676849	zf-C2H2	2
CC1G_04246	Chr_2	1530420	1532346	zf-C2H2	4
CC1G_04390	Chr_1	822976	824062	zf-C2H2	2
CC1G_04483	Chr_3	946145	947650	zf-C2H2	1
CC1G_04758	Chr_13	703222	706277	zf-C2H2	1
CC1G_04895	Chr_2	3556630	3559817	zf-C2H2	2
CC1G_04918	Chr_2	3629502	3630016	zf-C2H2	1
CC1G_05061	Chr_8	1961516	1962547	zf-C2H2	2
CC1G_05489	Chr_11	1498372	1498947	zf-C2H2	1
CC1G_05492	Chr_11	1489892	1490665	zf-C2H2	2
CC1G_05898	Chr_7	2591850	2594336	zf-C2H2	1
CC1G_06173	Chr_4	2783603	2785019	zf-C2H2	1
CC1G_06477	Chr_12	1342743	1343572	zf-C2H2	1
CC1G_06492	Chr_12	1369112	1370102	zf-C2H2	2
CC1G_06494	Chr_12	1373399	1374826	zf-C2H2	2
CC1G_07413	Chr_3	2131396	2132934	zf-C2H2	1
CC1G_08877	Chr_5	174024	176013	zf-C2H2	2
CC1G_09111	Chr_10	1075718	1077842	zf-C2H2	9
CC1G_10287	Chr_1	1390594	1392848	zf-C2H2	1
CC1G_10932	Chr_4	1591183	1592873	zf-C2H2	2
CC1G_10933	Chr_4	1593585	1597349	zf-C2H2	2
CC1G_11441	Chr_6	811052	812334	zf-C2H2	1
CC1G_11886	Chr_4	950554	953381	zf-C2H2	1
CC1G_12082	Chr_1	604289	605559	zf-C2H2	1
CC1G_12172	Chr_10	36779	40040	zf-C2H2	1
CC1G_12253	Chr_5	3433440	3434782	zf-C2H2	2
CC1G_12268	Chr_8	2048275	2048859	zf-C2H2	1
CC1G_13706	Chr_1	2689757	2691756	zf-C2H2	1
CC1G_13761	Chr_1	3540738	3545333	zf-C2H2	2
CC1G_14187	Chr_3	1751868	1752645	zf-C2H2	2
CC1G_14373	Chr_4	1438147	1439214	zf-C2H2	1
CC1G_14837	Chr_7	1530004	1530525	zf-C2H2	1
CC1G_14936	Chr_8	156690	159777	zf-C2H2	1
CC1G_15074	Chr_8	2188540	2189091	zf-C2H2	2
CC1G_15299	Chr_10	1061405	1061752	zf-C2H2	1
CC1G_15352	Chr_10	2063700	2069614	zf-C2H2	1
CC1G_15795	Chr_13	740735	742134	zf-C2H2	2
