#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_01089	Chr_2	920686	922301	APH	1
CC1G_04175	Chr_4	3552161	3554845	APH	1
CC1G_04403	Chr_1	861298	862906	APH	1
CC1G_05344	Chr_8	71637	73818	APH	1
CC1G_06370	Chr_4	1955214	1956918	APH	1
CC1G_06893	Chr_3	2449196	2450703	APH	1
CC1G_07462	Chr_9	526617	528771	APH	1
CC1G_08439	Chr_12	582721	584262	APH	1
CC1G_10967	Chr_11	671731	674508	APH	1
CC1G_11152	Chr_3	474578	475494	APH	1
CC1G_13652	Chr_1	1753085	1754920	APH	1
CC1G_13703	Chr_1	2626696	2631956	APH	1
CC1G_14171	Chr_3	1449237	1450812	APH	1
CC1G_14336	Chr_4	650215	651405	APH	1
CC1G_14606	Chr_5	1320601	1325656	APH	1
CC1G_15250	Chr_10	283536	286763	APH	1
