#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00621	Chr_1	3396671	3397738	Proteasome	1
CC1G_01276	Chr_5	2052962	2054019	Proteasome	1
CC1G_01278	Chr_5	2055317	2056311	Proteasome	1
CC1G_02270	Chr_3	2972662	2973865	Proteasome	1
CC1G_02733	Chr_4	549716	550681	Proteasome	1
CC1G_02904	Chr_8	1223989	1225302	Proteasome	1
CC1G_05167	Chr_2	2031262	2032490	Proteasome	1
CC1G_05307	Chr_11	1007723	1008755	Proteasome	1
CC1G_11380	Chr_5	856493	857711	Proteasome	1
CC1G_11840	Chr_6	95887	96574	Proteasome	1
CC1G_13712	Chr_1	2781175	2781956	Proteasome	1
CC1G_13854	Chr_2	778374	779594	Proteasome	1
CC1G_14591	Chr_5	1175353	1180429	Proteasome	1
CC1G_14614	Chr_5	1377486	1378465	Proteasome	1
