#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00527	Chr_1	3147852	3149798	Cpn60_TCP1	1
CC1G_02564	Chr_4	103848	105807	Cpn60_TCP1	1
CC1G_03914	Chr_2	2553765	2555896	Cpn60_TCP1	1
CC1G_04183	Chr_2	1373378	1375588	Cpn60_TCP1	1
CC1G_06646	Chr_5	350983	353136	Cpn60_TCP1	1
CC1G_11153	Chr_3	475663	477699	Cpn60_TCP1	1
CC1G_11423	Chr_1	4105981	4108354	Cpn60_TCP1	1
CC1G_11835	Chr_3	1433243	1435274	Cpn60_TCP1	1
CC1G_13729	Chr_1	3030706	3038443	Cpn60_TCP1	1
CC1G_14362	Chr_4	1253247	1255673	Cpn60_TCP1	1
