#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00189	Chr_5	1298740	1300928	PX	1
CC1G_00835	Chr_7	1182457	1185061	PX	1
CC1G_00891	Chr_7	1349775	1352246	PX	1
CC1G_01297	Chr_5	2093670	2095668	PX	1
CC1G_01586	Chr_10	383174	385441	PX	1
CC1G_01822	Chr_1	2634949	2636780	PX	1
CC1G_05669	Chr_7	2041658	2045227	PX	1
CC1G_06561	Chr_1	2830636	2834861	PX	1
CC1G_06754	Chr_1	1746032	1747117	PX	1
CC1G_08368	Chr_7	2469291	2471511	PX	1
CC1G_10249	Chr_12	2014832	2015707	PX	1
CC1G_14295	Chr_3	3440811	3441580	PX	1
CC1G_14632	Chr_5	1588555	1592557	PX	1
CC1G_15197	Chr_9	1625161	1627719	PX	1
