#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_00598	Chr_1	3342510	3343986	TauD	1
CC1G_00658	Chr_1	3504433	3505794	TauD	1
CC1G_03273	Chr_3	2721066	2722429	TauD	1
CC1G_03296	Chr_3	2786401	2787703	TauD	1
CC1G_04130	Chr_4	3425943	3427430	TauD	1
CC1G_05841	Chr_12	316021	317348	TauD	1
CC1G_05846	Chr_12	330684	332084	TauD	1
CC1G_06264	Chr_4	1667079	1668644	TauD	1
CC1G_06306	Chr_4	1776643	1778496	TauD	1
CC1G_06993	Chr_9	50126	51410	TauD	1
CC1G_08777	Chr_1	3939031	3940370	TauD	1
CC1G_10291	Chr_1	1402167	1403728	TauD	1
CC1G_12351	Chr_10	1412181	1413561	TauD	1
CC1G_15552	Chr_6	765916	767307	TauD	1
